ID	Record Type	Order	Family	Subfamily	Insect Species	Symbiont Phylum	Symbiont Order	Symbiont Genus	Symbiont Rank	Symbiont Taxon	Symbiont Name	Classification	Localization	Function	Transmission mode	Symbiont Seq	Reference	doi	note
70	Symbiont	Hemiptera	Lygaeidae	Geocoridae	Piocoris varius	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
71	Symbiont	Hemiptera	Lygaeidae	Blissidae	Dimorphopterus pallipes	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558177	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
72	Symbiont	Hemiptera	Lygaeidae	Blissidae	Cavelerius saccharivorus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
73	Symbiont	Hemiptera	Rhyparochromidae	Rhyparochromidae	Pachybrachius luridus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
74	Symbiont	Hemiptera	Rhyparochromidae	None	Paromius exiguus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558180	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
75	Symbiont	Hemiptera	Rhyparochromidae	None	Togo hemipterus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558183	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
76	Symbiont	Hemiptera	Rhyparochromidae	None	Paraeucosmetus pallicornis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
77	Symbiont	Hemiptera	Rhyparochromidae	None	Horridipamera inconspicua	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
78	Symbiont	Hemiptera	Rhyparochromidae	None	Horridipamera nietneri	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
79	Symbiont	Hemiptera	Rhyparochromidae	None	Panaorus japonicus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558185	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
80	Symbiont	Hemiptera	Rhyparochromidae	None	Pangorus albomaculatus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558186	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
81	Symbiont	Hemiptera	Rhyparochromidae	None	Metochus abbreviatus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
82	Symbiont	Hemiptera	Rhyparochromidae	None	Neolethaeus dallasi	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
83	Symbiont	Hemiptera	Rhyparochromidae	None	Lethaeus assamensis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
84	Symbiont	Hemiptera	Pachygronthidae	None	Pachygrontha antennata	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
85	Symbiont	Hemiptera	Coreidae	None	Molipteryx fuliginosa	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558191	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
86	Symbiont	Hemiptera	Coreidae	None	Acanthocoris sordidus.	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558192	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
87	Symbiont	Hemiptera	Coreidae	None	Leptoglossus australis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
88	Symbiont	Hemiptera	Coreidae	None	Dasynus coccocinctus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
89	Symbiont	Hemiptera	Coreidae	None	Notobitus meleagris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558195	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
90	Symbiont	Hemiptera	Coreidae	None	Hygia opaca	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558196	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
91	Symbiont	Hemiptera	Coreidae	None	Hygia lativentris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558197	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
92	Symbiont	Hemiptera	Coreidae	None	Homoeocerus dilatatus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558201	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
93	Symbiont	Hemiptera	Coreidae	None	Homoeocerus unipunctatus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558202	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
94	Symbiont	Hemiptera	Coreidae	None	Homoeocerus marginiventris	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
95	Symbiont	Hemiptera	Coreidae	None	Anacanthocoris striicornis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
96	Symbiont	Hemiptera	Coreidae	None	Paradasynus spinosus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
97	Symbiont	Hemiptera	Coreidae	None	linachtus bicoloripes	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
98	Symbiont	Hemiptera	Coreidae	None	Plinachtus basalis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
99	Symbiont	Hemiptera	Coreidae	None	Plinachtus bicoloripes	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558203	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
100	Symbiont	Hemiptera	Coreidae	None	Cletus trigonus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558204	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
101	Symbiont	Hemiptera	Coreidae	None	Cletus punctigerr	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558205	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
102	Symbiont	Hemiptera	Coreidae	None	Cletus rusticus	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558207	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
103	Symbiont	Hemiptera	Alydidae	None	Riptortus linearis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558212	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
104	Symbiont	Hemiptera	Alydidae	None	Leptocorisa chinensis	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	AB558213	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
105	Symbiont	Hemiptera	Alydidae	None	Leptocorisa acuta	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
106	Symbiont	Hemiptera	Alydidae	None	Leptocorisa oratoria	Pseudomonadota	Burkholderiales	Burkholderia	Genus	Burkholderia	Burkholderia	Bacteria	Extracellular	provide nutritional components such as vitamins and essential amino acids that are often deficient in the plant sap diet	Mixed-mode	None	An ancient but promiscuous host-symbiont association between Burkholderia gut symbionts and their heteropteran hosts.	10.1038/ismej.2010.150	None
