ID	Run	Assay Type	BioSample	Bytes	Center Name	Instrument	LibraryLayout	LibrarySelection	Platform	BioProject	geo_loc_name_country	geo_loc_name_country_continent	Collection_Date	geo_loc_name	BioSampleModel	lat_lon	Host	Host Order	Host Family	Isolation	Description	Doi
83	SRR12668523	WGS	SAMN16178303	22346237	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-07-31	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
84	SRR12668524	WGS	SAMN16178301	43916233	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-07-31	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
85	SRR12668525	WGS	SAMN16178299	66162533	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
86	SRR12668526	WGS	SAMN16178173	45289287	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
87	SRR12668527	WGS	SAMN16178297	21137265	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
88	SRR12668528	WGS	SAMN16178295	70722006	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
89	SRR12668529	WGS	SAMN16178293	57736462	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
90	SRR12668530	WGS	SAMN16178291	65359737	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
91	SRR12668531	WGS	SAMN16178289	23602297	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
92	SRR12668532	WGS	SAMN16178287	54871811	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
93	SRR12668533	WGS	SAMN16178285	52375774	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
94	SRR12668534	WGS	SAMN16178283	36589897	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
95	SRR12668535	WGS	SAMN16178281	46209917	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
96	SRR12668536	WGS	SAMN16178279	51455737	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
97	SRR12668537	WGS	SAMN16178171	43189255	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
98	SRR12668538	WGS	SAMN16178277	63182995	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
99	SRR12668539	WGS	SAMN16178275	39985710	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
100	SRR12668540	WGS	SAMN16178273	46739340	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
101	SRR12668541	WGS	SAMN16178271	50567627	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
102	SRR12668542	WGS	SAMN16178269	2941803	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
103	SRR12668543	WGS	SAMN16178267	2496681	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
104	SRR12668544	WGS	SAMN16178265	67774500	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
105	SRR12668545	WGS	SAMN16178263	89948998	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
106	SRR12668546	WGS	SAMN16178261	101668974	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2018-02-05	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
107	SRR12668547	WGS	SAMN16178259	2395953	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
108	SRR12668548	WGS	SAMN16178169	59852625	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
109	SRR12668549	WGS	SAMN16178159	35857334	NATIONAL CENTER FOR BIOLOGICAL SCIENCES	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA663749	India	Asia	2017-08-12	India:Bangalore	Metagenome or environmental	12.9716 N 77.5946 E	Tribolium castaneum	Coleoptera	Tenebrionidae	None	None	None
110	SRR12513790	WGS	SAMN15887908	11859296817	CENTRO DE CIENCIAS GENOMICAS	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA658779	Mexico	North America	2017-02	Mexico: Morelos	Metagenome or environmental	18.990361 N 99.117389 W	Dactylopius coccus	Hemiptera	Dactylopiidae	adult male whole insect body collected from Opuntia ficus-indica	None	None
111	SRR12513816	WGS	SAMN15887939	13830377789	CENTRO DE CIENCIAS GENOMICAS	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA658782	Mexico	North America	2017-05	Mexico: Morelos	Metagenome or environmental	18.990361 N 99.117389 W	Dactylopius opuntiae	Hemiptera	Dactylopiidae	adult female whole insect body collected from Opuntia sp.	None	None
112	SRR1661114	WGS	SAMN03218062	2409790595	GEMBLOUX AGRO-BIO TECH	Illumina HiSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA268300	Madagascar	Africa	2012-04-30	Madagascar	Metagenome or environmental	not applicable	Pentalonia nigronervosa	Hemiptera	Aphididae	haemolymph	None	None
113	SRR1662246	WGS	SAMN03218062	2380496592	GEMBLOUX AGRO-BIO TECH	Illumina HiSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA268300	Madagascar	Africa	2012-04-30	Madagascar	Metagenome or environmental	not applicable	Pentalonia nigronervosa	Hemiptera	Aphididae	haemolymph	None	None
114	SRR1662249	WGS	SAMN03218062	2698590779	GEMBLOUX AGRO-BIO TECH	Illumina HiSeq 2000	PAIRED	RANDOM	ILLUMINA	PRJNA268300	Madagascar	Africa	2012-04-30	Madagascar	Metagenome or environmental	not applicable	Pentalonia nigronervosa	Hemiptera	Aphididae	haemolymph	None	None
115	SRR10017621	WGS	SAMN12618094	2454868990	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Discomorpha sp.	Coleoptera	Chrysomelidae	None	None	None
116	SRR10017622	WGS	SAMN12618093	2280317694	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Cistudinella sp.	Coleoptera	Chrysomelidae	None	None	None
117	SRR10017624	WGS	SAMN12618091	3195191248	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Chelymorpha alternans	Coleoptera	Chrysomelidae	None	None	None
118	SRR10017625	WGS	SAMN12618090	2792342598	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Stolas sp.	Coleoptera	Chrysomelidae	None	None	None
119	SRR10017626	WGS	SAMN12618088	1969147681	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Ischnocodia annulus	Coleoptera	Chrysomelidae	None	None	None
120	SRR10017627	WGS	SAMN12618089	2193288907	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Parachirida sp.	Coleoptera	Chrysomelidae	None	None	None
121	SRR10017628	WGS	SAMN12618099	815808038	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Japan	Asia	2017-05-01	Japan: Tokyo	Metagenome or environmental	35.6762 N 139.6503 E	Cassida sp.	Coleoptera	Chrysomelidae	None	None	None
122	SRR10017629	WGS	SAMN12618096	2017247914	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Charidotella sexpunctata	Coleoptera	Chrysomelidae	None	None	None
123	SRR10017630	WGS	SAMN12618095	3312286379	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Panama	North America	2017-05-01	Panama: Panama City	Metagenome or environmental	8.9824 N 79.5199 W	Agroiconota sp.	Coleoptera	Chrysomelidae	None	None	None
124	SRR10017631	WGS	SAMN12618098	1097781266	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Germany	Europe	2017-05-01	Germany: Jena	Metagenome or environmental	50.9271 N 11.5892 E	Cassida vibex	Coleoptera	Chrysomelidae	None	None	None
125	SRR10017632	WGS	SAMN12618097	5075246784	EMORY UNIVERSITY	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA561424	Germany	Europe	2017-05-01	Germany: Jena	Metagenome or environmental	50.9271 N 11.5892 E	Cassida viridis	Coleoptera	Chrysomelidae	None	None	None
126	SRR12534292	WGS	SAMN15915529	27716675	KAZAN (VOLGA REGION) FEDERAL UNIVERSITY	Illumina HiSeq 2000	SINGLE	PCR	ILLUMINA	PRJNA659554	Nigeria	Africa	2015-06	Nigeria	Metagenome or environmental	10.24 N 7.34 E	Polypedilum vanderplanki	Diptera	Chironomidae	large isolated rocks	None	None
127	SRR12534293	WGS	SAMN15915528	14927460	KAZAN (VOLGA REGION) FEDERAL UNIVERSITY	Illumina Genome Analyzer IIx	SINGLE	PCR	ILLUMINA	PRJNA659554	Japan	Asia	2014-04-11	Japan	Metagenome or environmental	not applicable	Polypedilum vanderplanki	Diptera	Chironomidae	laboratory strain	None	None
128	SRR24049320	WGS	SAMN33837863	438999343	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-26	Brazil: Maranhao	Invertebrate		Sabethes quasicyaneus	Diptera	Culicidae	None	None	None
129	SRR24049321	WGS	SAMN33837862	1853938082	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-26	Brazil: Maranhao	Invertebrate		Ochlerotatus scapularis	Diptera	Culicidae	None	None	None
130	SRR24049322	WGS	SAMN33837861	3066294610	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-26	Brazil: Maranhao	Invertebrate		Culex	Diptera	Culicidae	None	None	None
131	SRR24049323	WGS	SAMN33837860	3780471883	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-25	Brazil: Maranhao	Invertebrate		Culex usquatus	Diptera	Culicidae	None	None	None
132	SRR24049324	WGS	SAMN33837859	2254445778	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	unspecified	ILLUMINA	PRJNA947063	Brazil	South America	2021-10-25	Brazil: Maranhao	Invertebrate		Sabethes glaucodaemon	Diptera	Culicidae	None	None	None
133	SRR22520358	WGS	SAMN31956303	1943415935	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian6	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
134	SRR22520359	WGS	SAMN31956302	1849030835	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian5	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
135	SRR22520360	WGS	SAMN31956301	1933759633	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian4	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
136	SRR22520361	WGS	SAMN31956300	1884243711	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian3	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
137	SRR22520362	WGS	SAMN31956299	1863283123	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian2	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
138	SRR22520363	WGS	SAMN31956298	1691277031	FUJIAN AGRICULTURE AND FORESTRY UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA907216	China	Asia	2022-10	China: Fujian1	Metagenome or environmental	missing	Monochamus alternatus	Coleoptera	Cerambycidae	missing	None	None
139	SRR24709531	WGS	SAMN35311586	165250630	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA724724	India	Asia	2017-04	India: Jammu	Invertebrate		Bombyx mori	Lepidoptera	Bombycidae	None	None	None
140	SRR24709532	WGS	SAMN35311585	10734107	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA724724	India	Asia	2017-04	India: Dehadrun\, Mysore	Invertebrate		Bombyx mori	Lepidoptera	Bombycidae	None	None	None
141	SRR24709533	WGS	SAMN35311584	94665110	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA724724	India	Asia	2017-04	India: Dehradun\, Jammu\, Mysore	Invertebrate		Bombyx mori	Lepidoptera	Bombycidae	None	None	None
142	SRR24762862	WGS	SAMN35436887	2998701725	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-02	Brazil: Curionopolis\, Para State	Metagenome or environmental	5.949390 S 49.658962 W	Ceratopogonidae	Diptera	Ceratopogonidae	Village of Serra Pelada	None	None
143	SRR24762866	WGS	SAMN35436889	3152343196	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-02	Brazil: Canaa dos Carajas\, Para State	Metagenome or environmental	6.526068 S 50.155226 W	Culex	Diptera	Culicidae	Village of Ouro Verde	None	None
144	SRR24762867	WGS	SAMN35436902	466948470	EVANDRO CHAGAS INSTITUTE	Illumina MiniSeq	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2016-04	Brazil: Canaa dos Carajas\, Para State	Metagenome or environmental	6.450333 S 50.341827 W	Sabethes glaucodaemon	Diptera	Culicidae	Carajas National Forest	None	None
145	SRR24762868	WGS	SAMN35436901	431630053	EVANDRO CHAGAS INSTITUTE	Illumina MiniSeq	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2015-06	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Ceratopogonidae	Diptera	Ceratopogonidae	Tapirape Aquiri National Forest	None	None
146	SRR24762869	WGS	SAMN35436900	268026736	EVANDRO CHAGAS INSTITUTE	Illumina MiniSeq	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2015-03	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Sabethes glaucodaemon	Diptera	Culicidae	Tapirape Aquiri National Forest	None	None
147	SRR24762871	WGS	SAMN35436894	3368928673	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-11	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Psychodidae	Diptera	Psychodidae	Tapirape Aquiri National Forest	None	None
148	SRR24762872	WGS	SAMN35436897	3666917400	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-11	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Haemagogus janthinomys	Diptera	Culicidae	Tapirape Aquiri National Forest	None	None
149	SRR24762873	WGS	SAMN35436895	3231283700	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-11	Brazil: Canaa dos Carajas\, Para State	Metagenome or environmental	6.450333 S 50.341827 W	Haemagogus janthinomys	Diptera	Culicidae	Carajas National Forest	None	None
150	SRR24762877	WGS	SAMN35436891	3181066027	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-04	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Culex	Diptera	Culicidae	Tapirap Aquiri National Forest	None	None
151	SRR24762878	WGS	SAMN35436884	3292595883	EVANDRO CHAGAS INSTITUTE	NextSeq 500	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2019-02	Brazil: Canaa dos Carajas\, Para State	Metagenome or environmental	6.538529 S 49.854874 W	Aedes albopictus	Diptera	Culicidae	Canaa dos Carajas\, City	None	None
152	SRR24762880	WGS	SAMN35436898	259883574	EVANDRO CHAGAS INSTITUTE	Illumina MiniSeq	PAIRED	cDNA	ILLUMINA	PRJNA918574	Brazil	South America	2014-10	Brazil: Maraba\, Para State	Metagenome or environmental	5.666424 S 50.665002 W	Haemagogus janthinomys	Diptera	Culicidae	Tapirape Aquiri National Forest	None	None
153	SRR26533679	WGS	SAMN37926893	4120979316	PIOTR	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA1031153	Bulgaria	Europe	2018-07-20	Bulgaria: Harsovo	Metagenome or environmental	41.46533931 N 23.39195953 E	Trypetimorpha occidentalis	Hemiptera	Tropiduchidae	missing	None	None
154	SRR26511504	WGS	SAMN37977083	587275473	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA1010135	Germany	Europe	2023-05-15	Germany: Waldlaubersheim\, Rhineland-Palatinate	Metagenome or environmental	not applicable	Thaumetopoea processionea	Lepidoptera	Notodontidae	bioassay Bw treated larva 3	None	None
155	SRR26511505	WGS	SAMN37977082	1150414301	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA1010135	Germany	Europe	2023-05-18	Germany: Waldlaubersheim\, Rhineland-Palatinate	Metagenome or environmental	not applicable	Thaumetopoea processionea	Lepidoptera	Notodontidae	bioassay Bw treated larva 2	None	None
156	SRR26511506	WGS	SAMN37977081	1523872916	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA1010135	Germany	Europe	2023-05-18	Germany: Waldlaubersheim\, Rhineland-Palatinate	Metagenome or environmental	not applicable	Thaumetopoea processionea	Lepidoptera	Notodontidae	bioassay Bw treated larva 1	None	None
157	SRR26511507	WGS	SAMN37977080	1148676498	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA1010135	Germany	Europe	2023-05-15	Germany: Waldlaubersheim\, Rhineland-Palatinate	Metagenome or environmental	not applicable	Thaumetopoea processionea	Lepidoptera	Notodontidae	bioassay control larva 2	None	None
158	SRR26511508	WGS	SAMN37977079	2144514084	JULIUS KUEHN-INSTITUT	MinION	SINGLE	RANDOM	OXFORD_NANOPORE	PRJNA1010135	Germany	Europe	2023-05-13	Germany: Waldlaubersheim\, Rhineland-Palatinate	Metagenome or environmental	not applicable	Thaumetopoea processionea	Lepidoptera	Notodontidae	bioassay control larva 1	None	None
159	SRR27811357	WGS	SAMN39670586	2184511049	MAX PLANCK INSTITUTE FOR CHEMICAL ECOLOGY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1068458	Germany	Europe	2019	Germany	Metagenome or environmental	49.990637 N 8.239281 E	Dasytes plumbeus	Coleoptera	Melyridae	None	None	None
160	SRR27811358	WGS	SAMN39670585	2437269581	MAX PLANCK INSTITUTE FOR CHEMICAL ECOLOGY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA1068458	Germany	Europe	2019	Germany	Metagenome or environmental	49.546648 N 8.075657 E	Dasytes niger	Coleoptera	Melyridae	None	None	None
161	SRR27811404	WGS	SAMN39670256	877775615	MAX PLANCK INSTITUTE FOR CHEMICAL ECOLOGY	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA1068458	USA	North America	2018	USA	Metagenome or environmental	34.429550 N 118.112180 W	Dasytes lineellus	Coleoptera	Melyridae	None	None	None
162	SRR27811405	WGS	SAMN39670256	892191713	MAX PLANCK INSTITUTE FOR CHEMICAL ECOLOGY	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA1068458	USA	North America	2018	USA	Metagenome or environmental	34.429550 N 118.112180 W	Dasytes lineellus	Coleoptera	Melyridae	None	None	None
163	SRR27811406	WGS	SAMN39670256	704646904	MAX PLANCK INSTITUTE FOR CHEMICAL ECOLOGY	Illumina HiSeq 3000	PAIRED	RANDOM	ILLUMINA	PRJNA1068458	USA	North America	2018	USA	Metagenome or environmental	34.429550 N 118.112180 W	Dasytes lineellus	Coleoptera	Melyridae	None	None	None
